position,word,freq,function,item,activation
3,instance,2045.25,NN,22,-1.6871380396596856
4,he,766551.375,PRP,22,4.2546246760537185
5,opened,13065.75,VBD,22,0.17713344424066493
6,the,6961417.875,DT,22,6.461418845027831
7,boar,441.0,NN,22,-3.239955389460757
8,'s,908220.375,POS,22,4.424277849605104
9,mouth,10522.125,NN,22,-0.04008842563211077
10,and,3018237.75,CC,22,5.625565196146023
11,cut,19708.875,VBD,22,0.5894019843966016
12,out,174771.0,RP,22,2.775287055591765
13,its,183494.25,PRP$,22,2.824035185842067
14,tongue,2774.25,NN,22,-1.3799765979797567
15,",",3.375,",",22,-8.553019211179882
16,taking,25062.75,VBG,22,0.8303119433067483
17,that,1254804.75,DT,22,4.747640315532376
18,as,582511.5,IN,22,3.9799489740033183
19,proof,3042.0,NN,22,-1.287171538134628
20,for,958188.375,IN,22,4.477855445776505
21,the,6961417.875,DT,22,6.461418845027831
22,lord,18528.75,NNP,22,0.5274953595511439
23,.,24.75,.,22,-6.2500316988811715
1,he,766551.375,PRP,23,4.2546246760537185
2,set,50673.375,VBP,23,1.5357101119436058
3,out,174771.0,RP,23,2.775287055591765
4,for,958188.375,IN,23,4.477855445776505
5,the,6961417.875,DT,23,6.461418845027831
6,manor,2151.0,NNP,23,-1.6362608682159692
7,house,57291.75,NNP,23,1.6586564092491989
8,as,582511.5,RB,23,3.9799489740033183
9,quickly,13932.0,RB,23,0.2415582334641088
10,as,582511.5,IN,23,3.9799489740033183
11,he,766551.375,PRP,23,4.2546246760537185
12,could,189441.0,MD,23,2.8559571371454693
13,and,3018237.75,CC,23,5.625565196146023
14,he,766551.375,PRP,23,4.2546246760537185
15,had,501070.5,VBD,23,3.829271959244354
16,only,172019.25,RB,23,2.759402255190665
17,been,302313.375,VBN,23,3.3236926694507885
18,gone,21991.5,VBN,23,0.6992772526954513
19,a,2419745.625,DT,23,5.404505368361806
20,few,21556.125,JJ,23,0.6792402569511309
21,minutes,20700.0,NNS,23,0.6386150391366904
22,when,241066.125,WRB,23,3.097140981674583
23,a,2419745.625,DT,23,5.404505368361806
24,second,46635.75,JJ,23,1.4525350165355373
25,huntsman,55.125,NN,23,-5.3843558504518905
26,",",3.375,",",23,-8.553019211179882
27,not,520624.125,RB,23,3.8675734186303243
28,so,238677.75,RB,23,3.0871752871511715
29,bold,1461.375,JJ,23,-2.0263068114561285
30,as,582511.5,IN,23,3.9799489740033183
31,the,6961417.875,DT,23,6.461418845027831
32,first,133537.5,JJ,23,2.505939399601613
33,but,513081.0,CC,23,3.8529715218956166
34,a,2419745.625,DT,23,5.404505368361806
35,little,54113.625,RB,23,1.6014982301650047
36,more,227097.0,RBR,23,3.037402146067186
37,cunning,534.375,JJ,23,-3.0450758307775874
38,",",3.375,",",23,-8.553019211179882
39,came,53068.5,VBD,23,1.5819660630710055
40,on,814721.625,IN,23,4.315594337402501
41,the,6961417.875,DT,23,6.461418845027831
42,scene,7654.5,NN,23,-0.35952994308655545
43,.,24.75,.,23,-6.2500316988811715
1,seeing,7301.25,VBG,24,-0.40696202858775676
2,the,6961417.875,DT,24,6.461418845027831
3,slain,239.625,VBN,24,-3.863714852130246
4,carcass,157.5,NNS,24,-4.294715310188633
5,of,3309513.75,IN,24,5.717712269505563
6,the,6961417.875,DT,24,6.461418845027831
7,boar,441.0,NN,24,-3.239955389460757
8,",",3.375,",",24,-8.553019211179882
9,the,6961417.875,DT,24,6.461418845027831
10,huntsman,55.125,NN,24,-5.3843558504518905
11,rejoiced,126.0,VBD,24,-4.523059185923679
12,in,2118706.875,IN,24,5.2716165665251795
13,his,487798.875,PRP$,24,3.80241399149176
14,good,90894.375,JJ,24,2.1208311545580196
15,fortune,2391.75,NN,24,-1.5295134800010237
16,.,24.75,.,24,-6.2500316988811715
1,the,6961417.875,DT,25,6.461418845027831
2,second,46635.75,JJ,25,1.4525350165355373
3,huntsman,55.125,NN,25,-5.3843558504518905
4,knew,29342.25,VBD,25,0.9883181600865965
5,a,2419745.625,DT,25,5.404505368361806
6,shortcut,30.375,NN,25,-6.020322346224102
7,to,2880389.25,TO,25,5.578807643890024
8,the,6961417.875,DT,25,6.461418845027831
9,manor,2151.0,NNP,25,-1.6362608682159692
10,house,57291.75,NNP,25,1.6586564092491989
11,was,1039471.875,VBD,25,4.559308638799121
12,just,145743.75,RB,25,2.593491816298788
13,around,50946.75,IN,25,1.5410955005676743
14,the,6961417.875,DT,25,6.461418845027831
15,nearby,4027.5,JJ,25,-1.004869293629745
16,pond,1942.875,NN,25,-1.7390763927011272
17,",",3.375,",",25,-8.553019211179882
18,and,3018237.75,CC,25,5.625565196146023
19,",",3.375,",",25,-8.553019211179882
20,being,100201.5,VBG,25,2.218430998483182
21,a,2419745.625,DT,25,5.404505368361806
22,bigger,4025.25,JJR,25,-1.0053999470481991
23,man,69860.25,NN,25,1.857289424440111
24,than,122451.75,IN,25,2.4191844449470437
25,the,6961417.875,DT,25,6.461418845027831
26,first,133537.5,JJ,25,2.505939399601613
27,",",3.375,",",25,-8.553019211179882
28,was,1039471.875,VBD,25,4.559308638799121
29,able,34211.25,JJ,25,1.142159900512786
30,to,2880389.25,TO,25,5.578807643890024
31,pick,7285.5,VB,25,-0.4091481025187434
32,up,208252.125,RP,25,2.950706260133212
33,the,6961417.875,DT,25,6.461418845027831
34,boar,441.0,NN,25,-3.239955389460757
35,'s,908220.375,POS,25,4.424277849605104
36,head,42644.25,NN,25,1.3629104425608911
37,and,3018237.75,CC,25,5.625565196146023
38,carry,11378.25,VBP,25,0.038403098631317675
39,it,1225753.875,PRP,25,4.724208657999368
40,through,94585.5,IN,25,2.160684376304592
41,the,6961417.875,DT,25,6.461418845027831
42,wood,8276.625,NN,25,-0.2810735593768017
43,towards,32175.0,IN,25,1.0806757528524944
44,the,6961417.875,DT,25,6.461418845027831
45,prize,3582.0,NN,25,-1.1227260326511221
46,that,1254804.75,WDT,25,4.747640315532376
47,awaited,524.25,VBD,25,-3.0643930425951815
48,him,185643.0,PRP,25,2.8356879056079283
49,.,24.75,.,25,-6.2500316988811715
1,the,6961417.875,DT,26,6.461418845027831
2,lord,18528.75,NN,26,0.5274953595511439
3,of,3309513.75,IN,26,5.717712269505563
4,the,6961417.875,DT,26,6.461418845027831
5,manor,2151.0,NNP,26,-1.6362608682159692
6,was,1039471.875,VBD,26,4.559308638799121
7,seated,1333.125,VBN,26,-2.1189744448017094
8,in,2118706.875,IN,26,5.2716165665251795
9,his,487798.875,PRP$,26,3.80241399149176
10,hall,13665.375,NN,26,0.22216125574634715
11,when,241066.125,WRB,26,3.097140981674583
12,the,6961417.875,DT,26,6.461418845027831
13,second,46635.75,JJ,26,1.4525350165355373
14,huntsman,55.125,NN,26,-5.3843558504518905
15,burst,2923.875,VBP,26,-1.3271935936813324
16,through,94585.5,IN,26,2.160684376304592
17,the,6961417.875,DT,26,6.461418845027831
18,door,28535.625,NN,26,0.9603764466837289
19,and,3018237.75,CC,26,5.625565196146023
20,began,26717.625,VBD,26,0.8944011694841285
21,to,2880389.25,TO,26,5.578807643890024
22,spin,1041.75,VB,26,-2.3685462084224063
23,a,2419745.625,DT,26,5.404505368361806
24,line,25525.125,NN,26,0.8486470733124347
25,.,24.75,.,26,-6.2500316988811715
1,``,1.125,``,27,-9.928453736910233
2,the,6961417.875,DT,27,6.461418845027831
3,woes,119.25,NNS,27,-4.581058487732258
4,of,3309513.75,IN,27,5.717712269505563
5,bradford,1352.25,NNP,27,-2.104634769639082
6,are,529817.625,VBP,27,3.8850862785826297
7,ended,8176.5,VBN,27,-0.29328642664490473
8,!,1.125,.,27,-9.928453736910233
9,'',38.25,'',27,-5.771988235240828
1,he,766551.375,PRP,28,4.2546246760537185
2,announced,11849.625,VBD,28,0.07911778179191174
3,.,24.75,.,28,-6.2500316988811715
1,``,1.125,``,29,-9.928453736910233
2,with,733556.25,IN,29,4.210608759730691
3,my,171704.25,PRP$,29,2.75756777045948
4,own,80035.875,JJ,29,1.9934455034035405
5,hand,39771.0,NN,29,1.2930334160555832
6,i,1018488.375,PRP,29,4.538908306568984
7,have,532904.625,VBP,29,3.8908988165500933
8,slain,239.625,VBN,29,-3.863714852130246
9,the,6961417.875,DT,29,6.461418845027831
10,boar,441.0,NN,29,-3.239955389460757
11,!,1.125,.,29,-9.928453736910233
12,'',38.25,'',29,-5.771988235240828
1,and,3018237.75,CC,30,5.625565196146023
2,",",3.375,",",30,-8.553019211179882
3,with,733556.25,IN,30,4.210608759730691
4,that,1254804.75,DT,30,4.747640315532376
5,",",3.375,",",30,-8.553019211179882
6,at,537950.25,IN,30,3.900327488661853
7,the,6961417.875,DT,30,6.461418845027831
8,feet,15862.5,NNS,30,0.3717006439792267
9,of,3309513.75,IN,30,5.717712269505563
10,his,487798.875,PRP$,30,3.80241399149176
11,lord,18528.75,NN,30,0.5274953595511439
12,he,766551.375,PRP,30,4.2546246760537185
13,dropped,6567.75,VBD,30,-0.5133414277532125
14,the,6961417.875,DT,30,6.461418845027831
15,boar,441.0,NN,30,-3.239955389460757
16,'s,908220.375,POS,30,4.424277849605104
17,enormous,4731.75,JJ,30,-0.8428460601442981
18,head,42644.25,NN,30,1.3629104425608911
19,.,24.75,.,30,-6.2500316988811715
1,``,1.125,``,31,-9.928453736910233
2,then,180929.25,RB,31,2.8099458736886045
3,you,782544.375,PRP,31,4.27528215619628
4,will,286386.75,MD,31,3.2695345742776034
5,be,747877.5,VB,31,4.229951711019649
6,rewarded,1058.625,VBN,31,-2.352229712151435
7,",",3.375,",",31,-8.553019211179882
8,as,582511.5,IN,31,3.9799489740033183
9,i,1018488.375,PRP,31,4.538908306568984
10,promised,4837.5,VBD,31,-0.8205985037623256
11,.,24.75,.,31,-6.2500316988811715
12,'',38.25,'',31,-5.771988235240828
1,``,1.125,``,32,-9.928453736910233
2,but,513081.0,RB,32,3.8529715218956166
3,first,133537.5,RB,32,2.505939399601613
4,",",3.375,",",32,-8.553019211179882
5,let,29360.25,VB,32,0.9889327317227617
6,me,156406.5,PRP,32,2.6641675914691647
7,examine,4162.5,VB,32,-0.9717089872870343
8,the,6961417.875,DT,32,6.461418845027831
9,head,42644.25,NN,32,1.3629104425608911
10,of,3309513.75,IN,32,5.717712269505563
11,this,521145.0,DT,32,3.868574026404361
12,monster,1438.875,NN,32,-2.0421511797209093
13,",",3.375,",",32,-8.553019211179882
14,'',38.25,'',32,-5.771988235240828
15,said,235725.75,VBD,32,3.0747206745438733
16,the,6961417.875,DT,32,6.461418845027831
17,lord,18528.75,NN,32,0.5274953595511439
18,of,3309513.75,IN,32,5.717712269505563
19,the,6961417.875,DT,32,6.461418845027831
20,manor,2151.0,NNP,32,-1.6362608682159692
21,.,24.75,.,32,-6.2500316988811715
1,to,2880389.25,TO,33,5.578807643890024
2,not,520624.125,RB,33,3.8675734186303243
3,examine,4162.5,VB,33,-0.9717089872870343
4,the,6961417.875,DT,33,6.461418845027831
5,head,42644.25,NN,33,1.3629104425608911
6,in,2118706.875,IN,33,5.2716165665251795
7,advance,5670.0,NN,33,-0.6609534636342437
8,had,501070.5,VBD,33,3.829271959244354
9,not,520624.125,RB,33,3.8675734186303243
10,been,302313.375,VBN,33,3.3236926694507885
11,very,138472.875,RB,33,2.5422661664127704
12,clever,2651.625,JJ,33,-1.4255754090402566
13,on,814721.625,IN,33,4.315594337402501
14,the,6961417.875,DT,33,6.461418845027831
15,part,56775.375,NN,33,1.6495918770137705
16,of,3309513.75,IN,33,5.717712269505563
17,the,6961417.875,DT,33,6.461418845027831
18,huntsman,55.125,NN,33,-5.3843558504518905
19,.,24.75,.,33,-6.2500316988811715
1,right,98587.125,RB,34,2.2021715679616976
2,away,43590.375,RB,34,1.3848915820092693
3,",",3.375,",",34,-8.553019211179882
4,the,6961417.875,DT,34,6.461418845027831
5,lord,18528.75,NNP,34,0.5274953595511439
6,noticed,5953.5,VBD,34,-0.6119718638171506
7,the,6961417.875,DT,34,6.461418845027831
8,tongue,2774.25,NN,34,-1.3799765979797567
9,of,3309513.75,IN,34,5.717712269505563
10,the,6961417.875,DT,34,6.461418845027831
11,boar,441.0,NN,34,-3.239955389460757
12,was,1039471.875,VBD,34,4.559308638799121
13,missing,4951.125,VBG,34,-0.7972210314812221
14,and,3018237.75,CC,34,5.625565196146023
15,exclaimed,1072.125,VBD,34,-2.33917372456818
16,",",3.375,",",34,-8.553019211179882
17,``,1.125,``,34,-9.928453736910233
18,what,280666.125,WP,34,3.249344451920133
19,is,1123725.375,VBZ,34,4.637272887394371
20,this,521145.0,DT,34,3.868574026404361
21,?,1.125,.,34,-9.928453736910233
1,a,2419745.625,DT,35,5.404505368361806
2,boar,441.0,NN,35,-3.239955389460757
3,with,733556.25,IN,35,4.210608759730691
4,no,236185.875,DT,35,3.0766719263474687
5,tongue,2774.25,NN,35,-1.3799765979797567
6,?,1.125,.,35,-9.928453736910233
7,'',38.25,'',35,-5.771988235240828
1,he,766551.375,PRP,36,4.2546246760537185
2,looked,39575.25,VBD,36,1.2880871193509502
3,at,537950.25,IN,36,3.900327488661853
4,the,6961417.875,DT,36,6.461418845027831
5,huntsman,55.125,NN,36,-5.3843558504518905
6,",",3.375,",",36,-8.553019211179882
7,dubiously,88.875,RB,36,-4.889874616234572
8,.,24.75,.,36,-6.2500316988811715
1,``,1.125,``,37,-9.928453736910233
2,how,114206.625,WRB,37,2.3494029854196268
3,come,78215.625,VBD,37,1.9704115774999404
4,this,521145.0,DT,37,3.868574026404361
5,creature,2100.375,NN,37,-1.660357290974357
6,has,291873.375,VBZ,37,3.288525019308653
7,no,236185.875,DT,37,3.0766719263474687
8,tongue,2774.25,NN,37,-1.3799765979797567
9,?,1.125,.,37,-9.928453736910233
10,'',38.25,'',37,-5.771988235240828
1,he,766551.375,PRP,38,4.2546246760537185
2,demanded,4154.625,VBD,38,-0.9736287308959949
3,.,24.75,.,38,-6.2500316988811715
1,all,295252.875,DT,39,3.300044068279032
2,eyes,33419.25,NNS,39,1.118690841977081
3,were,363186.0,VBD,39,3.507260646608495
4,on,814721.625,IN,39,4.315594337402501
5,the,6961417.875,DT,39,6.461418845027831
6,huntsman,55.125,NN,39,-5.3843558504518905
7,.,24.75,.,39,-6.2500316988811715
1,the,6961417.875,DT,40,6.461418845027831
2,huntsman,55.125,NN,40,-5.3843558504518905
3,questioned,2048.625,VBN,40,-1.685568837235691
4,by,577212.75,IN,40,3.9708063601786745
5,the,6961417.875,DT,40,6.461418845027831
6,lord,18528.75,NNP,40,0.5274953595511439
7,replied,6351.75,VBD,40,-0.5469363357597867
8,",",3.375,",",40,-8.553019211179882
9,``,1.125,``,40,-9.928453736910233
10,i,1018488.375,PRP,40,4.538908306568984
11,can,265861.125,MD,40,3.1951148707012313
12,not,520624.125,RB,40,3.8675734186303243
13,say,77101.875,VB,40,1.956049265137557
14,",",3.375,",",40,-8.553019211179882
15,my,171704.25,PRP$,40,2.75756777045948
16,lord,18528.75,NN,40,0.5274953595511439
17,.,24.75,.,40,-6.2500316988811715
18,'',38.25,'',40,-5.771988235240828
1,he,766551.375,PRP,41,4.2546246760537185
2,was,1039471.875,VBD,41,4.559308638799121
3,suddenly,13269.375,RB,41,0.192661776503371
4,realizing,445.5,VBG,41,-3.23020761603251
5,his,487798.875,PRP$,41,3.80241399149176
6,tricky,738.0,JJ,41,-2.717152260331401
7,situation,17975.25,NN,41,0.49709895871584797
8,could,189441.0,MD,41,2.8559571371454693
9,end,55858.5,VB,41,1.63328466211274
10,badly,4879.125,RB,41,-0.8119464754574072
11,for,958188.375,IN,41,4.477855445776505
12,him,185643.0,PRP,41,2.8356879056079283
13,.,24.75,.,41,-6.2500316988811715
1,through,94585.5,IN,42,2.160684376304592
2,the,6961417.875,DT,42,6.461418845027831
3,door,28535.625,NN,42,0.9603764466837289
4,at,537950.25,IN,42,3.900327488661853
5,this,521145.0,DT,42,3.868574026404361
6,moment,24914.25,NN,42,0.8243654544423711
7,",",3.375,",",42,-8.553019211179882
8,the,6961417.875,DT,42,6.461418845027831
9,first,133537.5,JJ,42,2.505939399601613
10,huntsman,55.125,NN,42,-5.3843558504518905
11,burst,2923.875,VBP,42,-1.3271935936813324
12,.,24.75,.,42,-6.2500316988811715
1,``,1.125,``,43,-9.928453736910233
2,the,6961417.875,DT,43,6.461418845027831
3,woes,119.25,NNS,43,-4.581058487732258
4,of,3309513.75,IN,43,5.717712269505563
5,bradford,1352.25,NNP,43,-2.104634769639082
6,are,529817.625,VBP,43,3.8850862785826297
7,ended,8176.5,VBN,43,-0.29328642664490473
8,!,1.125,.,43,-9.928453736910233
9,'',38.25,'',43,-5.771988235240828
1,he,766551.375,PRP,44,4.2546246760537185
2,cried,3359.25,VBD,44,-1.1873655656410396
3,.,24.75,.,44,-6.2500316988811715
1,``,1.125,``,45,-9.928453736910233
2,i,1018488.375,PRP,45,4.538908306568984
3,have,532904.625,VBP,45,3.8908988165500933
4,slain,239.625,VBN,45,-3.863714852130246
5,the,6961417.875,DT,45,6.461418845027831
6,boar,441.0,NN,45,-3.239955389460757
7,the,6961417.875,DT,45,6.461418845027831
8,people,139677.75,NNS,45,2.5509386501991385
9,of,3309513.75,IN,45,5.717712269505563
10,bradford,1352.25,NNP,45,-2.104634769639082
11,dreaded,464.625,VB,45,-3.187568516861229
12,!,1.125,.,45,-9.928453736910233
13,'',38.25,'',45,-5.771988235240828
1,all,295252.875,DT,46,3.300044068279032
2,eyes,33419.25,NNS,46,1.118690841977081
3,turned,27748.125,VBD,46,0.9323392230021653
4,to,2880389.25,TO,46,5.578807643890024
5,the,6961417.875,DT,46,6.461418845027831
6,man,69860.25,NN,46,1.857289424440111
7,who,232455.375,WP,46,3.0607401348152368
8,now,155040.75,RB,46,2.65538825278232
9,stood,14923.125,VBD,46,0.3104867242783116
10,in,2118706.875,IN,46,5.2716165665251795
11,the,6961417.875,DT,46,6.461418845027831
12,doorway,1868.625,NN,46,-1.7783096979236153
13,.,24.75,.,46,-6.2500316988811715
1,``,1.125,``,47,-9.928453736910233
2,the,6961417.875,DT,47,6.461418845027831
3,reward,2226.375,NN,47,-1.6016355105667657
4,is,1123725.375,VBZ,47,4.637272887394371
5,already,38578.5,RB,47,1.262527864218789
6,given,47097.0,VBN,47,1.462401576325588
7,",",3.375,",",47,-8.553019211179882
8,'',38.25,'',47,-5.771988235240828
9,said,235725.75,VBD,47,3.0747206745438733
10,the,6961417.875,DT,47,6.461418845027831
11,lord,18528.75,NN,47,0.5274953595511439
12,of,3309513.75,IN,47,5.717712269505563
13,the,6961417.875,DT,47,6.461418845027831
14,manor,2151.0,NNP,47,-1.6362608682159692
15,.,24.75,.,47,-6.2500316988811715
1,``,1.125,``,48,-9.928453736910233
2,the,6961417.875,DT,48,6.461418845027831
3,man,69860.25,NN,48,1.857289424440111
4,here,78696.0,RB,48,1.9765464577674683
5,has,291873.375,VBZ,48,3.288525019308653
6,brought,22909.5,VBN,48,0.7402730561905189
7,to,2880389.25,TO,48,5.578807643890024
8,me,156406.5,PRP,48,2.6641675914691647
9,the,6961417.875,DT,48,6.461418845027831
10,boar,441.0,NN,48,-3.239955389460757
11,'s,908220.375,POS,48,4.424277849605104
12,head,42644.25,NN,48,1.3629104425608911
13,.,24.75,.,48,-6.2500316988811715
14,'',38.25,'',48,-5.771988235240828
1,``,1.125,``,49,-9.928453736910233
2,then,180929.25,RB,49,2.8099458736886045
3,where,122198.625,WRB,49,2.417113510595316
4,is,1123725.375,VBZ,49,4.637272887394371
5,its,183494.25,PRP$,49,2.824035185842067
6,tongue,2774.25,NN,49,-1.3799765979797567
7,?,1.125,.,49,-9.928453736910233
8,'',38.25,'',49,-5.771988235240828
1,the,6961417.875,DT,50,6.461418845027831
2,first,133537.5,JJ,50,2.505939399601613
3,huntsman,55.125,NN,50,-5.3843558504518905
4,replied,6351.75,VBD,50,-0.5469363357597867
5,.,24.75,.,50,-6.2500316988811715
1,and,3018237.75,CC,51,5.625565196146023
2,",",3.375,",",51,-8.553019211179882
3,so,238677.75,RB,51,3.0871752871511715
4,saying,20815.875,VBG,51,0.6441902808282837
5,",",3.375,",",51,-8.553019211179882
6,he,766551.375,PRP,51,4.2546246760537185
7,drew,5700.375,VBD,51,-0.6556179464168952
8,out,174771.0,RP,51,2.775287055591765
9,the,6961417.875,DT,51,6.461418845027831
10,boar,441.0,NN,51,-3.239955389460757
11,'s,908220.375,POS,51,4.424277849605104
12,tongue,2774.25,NN,51,-1.3799765979797567
13,he,766551.375,PRP,51,4.2546246760537185
14,had,501070.5,VBD,51,3.829271959244354
15,put,67089.375,VBN,51,1.816760802512049
16,in,2118706.875,IN,51,5.2716165665251795
17,his,487798.875,PRP$,51,3.80241399149176
18,hunting,2640.375,NN,51,-1.429809805450394
19,pouch,369.0,NN,51,-3.42145035212346
20,and,3018237.75,CC,51,5.625565196146023
21,related,9730.125,VBN,51,-0.11862651305439655
22,how,114206.625,WRB,51,2.3494029854196268
23,he,766551.375,PRP,51,4.2546246760537185
24,had,501070.5,VBD,51,3.829271959244354
25,ambushed,142.875,VBD,51,-4.396659684423163
26,the,6961417.875,DT,51,6.461418845027831
27,creature,2100.375,NN,51,-1.660357290974357
28,in,2118706.875,IN,51,5.2716165665251795
29,the,6961417.875,DT,51,6.461418845027831
30,wood,8276.625,NN,51,-0.2810735593768017
31,and,3018237.75,CC,51,5.625565196146023
32,cut,19708.875,VBD,51,0.5894019843966016
33,out,174771.0,RP,51,2.775287055591765
34,its,183494.25,PRP$,51,2.824035185842067
35,tongue,2774.25,NN,51,-1.3799765979797567
36,as,582511.5,IN,51,3.9799489740033183
37,proof,3042.0,NN,51,-1.287171538134628
38,of,3309513.75,IN,51,5.717712269505563
39,his,487798.875,PRP$,51,3.80241399149176
40,victory,6338.25,NN,51,-0.5490340724920767
41,.,24.75,.,51,-6.2500316988811715
1,listening,5089.5,VBG,52,-0.7695510075532419
2,to,2880389.25,TO,52,5.578807643890024
3,the,6961417.875,DT,52,6.461418845027831
4,tale,2361.375,NN,52,-1.5423119657570497
5,",",3.375,",",52,-8.553019211179882
6,the,6961417.875,DT,52,6.461418845027831
7,lord,18528.75,NN,52,0.5274953595511439
8,of,3309513.75,IN,52,5.717712269505563
9,the,6961417.875,DT,52,6.461418845027831
10,manor,2151.0,NNP,52,-1.6362608682159692
11,tried,17078.625,VBD,52,0.4457782408137472
12,to,2880389.25,TO,52,5.578807643890024
13,discern,301.5,VB,52,-3.62838951707396
14,which,418538.25,WDT,52,3.64919649625762
15,huntsman,55.125,NN,52,-5.3843558504518905
16,was,1039471.875,VBD,52,4.559308638799121
17,telling,7053.75,VBG,52,-0.44163326718241674
18,him,185643.0,PRP,52,2.8356879056079283
19,the,6961417.875,DT,52,6.461418845027831
20,truth,9281.25,NN,52,-0.1660410863259303
